id,time_observed_at,url,image_url
65978722,2017-07-28 05:16:40 UTC,https://www.inaturalist.org/observations/65978722,https://static.inaturalist.org/photos/106266586/medium.jpg
66140176,2019-11-10 16:41:00 UTC,https://www.inaturalist.org/observations/66140176,https://inaturalist-open-data.s3.amazonaws.com/photos/106556211/medium.jpeg
66188754,2020-12-04 23:25:00 UTC,https://www.inaturalist.org/observations/66188754,https://inaturalist-open-data.s3.amazonaws.com/photos/106649936/medium.jpeg
66285039,2020-11-30 07:09:00 UTC,https://www.inaturalist.org/observations/66285039,https://inaturalist-open-data.s3.amazonaws.com/photos/106821646/medium.jpeg
66294640,2020-10-18 00:42:00 UTC,https://www.inaturalist.org/observations/66294640,https://inaturalist-open-data.s3.amazonaws.com/photos/106839412/medium.jpeg
66374994,2020-07-08 17:57:00 UTC,https://www.inaturalist.org/observations/66374994,https://inaturalist-open-data.s3.amazonaws.com/photos/106986850/medium.jpeg
66419047,2020-11-06 13:26:00 UTC,https://www.inaturalist.org/observations/66419047,https://inaturalist-open-data.s3.amazonaws.com/photos/107065758/medium.jpeg
66453442,2020-12-09 23:50:00 UTC,https://www.inaturalist.org/observations/66453442,https://inaturalist-open-data.s3.amazonaws.com/photos/107129765/medium.jpeg
66458585,2020-12-10 08:23:00 UTC,https://www.inaturalist.org/observations/66458585,https://inaturalist-open-data.s3.amazonaws.com/photos/107140441/medium.jpeg
66697599,2020-11-15 00:22:00 UTC,https://www.inaturalist.org/observations/66697599,https://inaturalist-open-data.s3.amazonaws.com/photos/107580906/medium.jpeg
67391744,2020-12-31 23:26:00 UTC,https://www.inaturalist.org/observations/67391744,https://inaturalist-open-data.s3.amazonaws.com/photos/108871825/medium.jpeg
67560885,2021-01-01 01:16:00 UTC,https://www.inaturalist.org/observations/67560885,https://inaturalist-open-data.s3.amazonaws.com/photos/109184668/medium.jpg
